Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Captain Beyond","Mickey Mouse Wall > Eldorado Mountain > Boulder > Colorado",https://www.mountainproject.com/route/105751744/captain-beyond,3.8,-1,Trad,5.10+,5,,39.91977,-105.2853
"Bishops Terrace","Church Bowl > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105872317/bishops-terrace,3.6,-1,Trad,5.8,1,150,37.74908,-119.58015
"Original Route","The Mace > Cathedral Rock Area > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105788086/original-route,3.6,-1,Trad,5.9+,5,400,34.81836,-111.7913
EBGB's,"EBGB Block Area > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722197/ebgbs,3.8,-1,Trad,5.10d,1,50,34.02443,-116.1557
"O'Kelley's Crack","Rusty Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722353/okelleys-crack,3.7,-1,Trad,5.11a,1,60,34.03212,-116.17216
"Max Factor","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751717/max-factor,3.8,-1,Trad,5.11c,2,,41.15478,-105.37467
"Goodro's Wall","Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739892/goodros-wall,3.7,-1,Trad,5.10c,1,,40.6239,-111.7446
Sundance,"Sunshine Face - Right Side > (k) Sunshine Face > Suicide Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105788132/sundance,3.8,-1,Trad,5.10b,3,300,33.76989,-116.69436
"Belle Fourche Buttress","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715499/belle-fourche-buttress,3.9,-1,Trad,5.10b,2,150,44.5911,-104.71442
Endgame,"End Pinnacle > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105901424/endgame,3.7,-1,Trad,5.10a/b,5,600,31.9275,-109.9785
"The Flying Buttress","Mt. Meeker > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105756781/the-flying-buttress,3.7,-1,"Trad, Alpine",5.10,6,,40.2486,-105.604
"The Prow","The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105795099/the-prow,3.8,-1,Trad,5.11a,1,,35.13763,-112.02421
"CCK Direct","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105801940/cck-direct,3.8,-1,Trad,"5.9 PG13",2,240,41.74396,-74.17964
"West Face","Leaning Tower > Leaning Tower Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106187777/west-face,3.6,-1,"Trad, Aid","5.7 C2",11,1000,37.71281,-119.64769
"The Delicate Sound of Thunder","North Face > Whiskey Peak > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732488/the-delicate-sound-of-thunder,3.8,-1,Trad,5.11b,2,200,36.03509,-115.46345
"Welcome to the Gunks","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799065/welcome-to-the-gunks,3.8,-1,Trad,"5.10b PG13",1,95,41.73936,-74.18421
"Pioneer Route","(s) Monkey Face > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105791058/pioneer-route,3.5,-1,"Trad, Sport, Aid","5.7 C0",3,250,44.37053,-121.14363
"Wages of Skin","Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106097731/wages-of-skin,3.8,-1,Trad,5.10+,1,80,37.5096,-118.7179
"Traveler Buttress","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105812520/traveler-buttress,3.7,-1,Trad,5.9,4,500,38.80006,-120.13522
"McTech Arete","Crescent Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105872943/mctech-arete,3.7,-1,"Trad, Alpine",5.10-,6,500,50.74999,-116.7767
Bongeater,"Bongeater Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741173/bongeater,3.7,-1,Trad,5.10d,1,80,40.5747,-111.7734
"Kor-Ingalls Route","Castleton Tower > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717289/kor-ingalls-route,3.4,-1,Trad,5.9+,4,,38.651,-109.3678
"Bombs over Tokyo (1st pitch)","West Face > Daff Dome > Daff Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106141398/bombs-over-tokyo-1st-pitch,3.8,-1,Trad,5.10c,1,80,37.8795,-119.41345
"Erect Direction","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799041/erect-direction,3.7,-1,Trad,5.10c,3,300,41.74396,-74.17964
"Iron Horse","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105903139/iron-horse,3.8,-1,Trad,5.11d,1,120,47.81847,-121.57139
"Reptile Tears","The Brown Wall > Thunder Ridge > West Creek > South Platte > Colorado",https://www.mountainproject.com/route/106126019/reptile-tears,3.8,-1,Trad,5.10+,1,100,39.1994,-105.21801
"Mexican Crack","Crescent Crack Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740603/mexican-crack,3.7,-1,Trad,5.10a,1,90,40.5733,-111.771
"Top Sirloin","2nd Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718297/top-sirloin,3.8,-1,Trad,5.11,1,115,38.1302,-109.5862
Cerberus,"Tricouni Nail/Cerberus > Tenpins/Switchbacks > Custer State Park > South Dakota",https://www.mountainproject.com/route/105714761/cerberus,3.8,-1,Trad,5.8,1,70,43.84004,-103.53593
Warpaint,"Westworld Dome > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738263/warpaint,3.8,-1,Trad,"5.10c PG13",5,680,31.93522,-109.99091
"Fiddler on the Roof","Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732248/fiddler-on-the-roof,3.6,-1,Trad,5.10+,7,500,36.03518,-115.46652
"Johnny Cat","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105883364/johnny-cat,3.8,-1,Trad,5.11+,1,50,38.09105,-109.56277
Wangerbanger,"Rusty Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722356/wangerbanger,3.8,-1,Trad,5.11c,1,60,34.03212,-116.17216
"West Ridge","Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105808527/west-ridge,3.5,-1,"Trad, Alpine",5.7,4,400,47.48786,-120.78373
"Penny Lane","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842825/penny-lane,3.6,-1,Trad,5.9,1,100,49.7049,-123.1378
"Over the Hill","Rincon - L of Center Route > Rincon > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105756796/over-the-hill,3.7,-1,Trad,5.10b,2,,39.93435,-105.28993
"4 x 4","4X4 > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718387/4-x-4,3.8,-1,Trad,5.11-,1,80,38.0733,-109.5813
"Upper Diagonal","05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730598/upper-diagonal,3.8,-1,"Trad, TR",5.9,1,,43.41359,-89.71252
"West Crack","West Face > Daff Dome > Daff Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105859422/west-crack,3.6,-1,Trad,5.9,5,,37.8795,-119.41345
"East Face","Mt. Whitney > 14 - Whitney & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105792077/east-face,3.5,-1,"Trad, Alpine",5.7,10,1000,36.57844,-118.29229
"Moby Dick","Southwest Base > Base Routes > El Capitan > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105870188/moby-dick,3.7,-1,Trad,5.10a,1,150,37.72933,-119.63783
"Zanzibar Dihedral","Weller Slab > Independence Pass > Colorado",https://www.mountainproject.com/route/105978828/zanzibar-dihedral,3.8,-1,Trad,5.8,1,125,39.12419,-106.72205
"The West Face","North Early Winter Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/105847147/the-west-face,3.7,-1,"Trad, Alpine",5.11-,6,,48.51291,-120.65557
"Coyne Crack","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717343/coyne-crack,3.7,-1,Trad,5.11d,1,,38.03635,-109.54552
"Risky Business","Dark Shadows Wall > Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732866/risky-business,3.8,-1,Trad,"5.10c R",4,400,36.12399,-115.49506
"Tick Fever","Wheeler-Newsome Wall > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741317/tick-fever,3.8,-1,Trad,5.11a,1,80,40.57374,-111.76967
"New Dimensions","Arch Rock > d. Entrance Station > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105992537/new-dimensions,3.8,-1,Trad,5.11a,4,400,37.6893,-119.7334
"Assembly Line","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715028/assembly-line,3.7,-1,Trad,5.9,2,140,44.5911,-104.71442
"Air Show","Circus Wall > Sentinel Buttress > Moore's Wall > North Carolina",https://www.mountainproject.com/route/106337238/air-show,3.8,-1,Trad,5.8+,2,180,36.3973,-80.2861
"Reppys Crack","4. Moby Grape Area > *Cannon Cliff > New Hampshire",https://www.mountainproject.com/route/110887591/reppys-crack,3.7,-1,"Trad, Alpine",5.8,1,100,44.15838,-71.6846
"T-Bones Tonight","2nd Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718810/t-bones-tonight,3.8,-1,Trad,5.12-,1,100,38.1302,-109.5862
"Center Thumb","South Summit Wall > Lone Peak Cirque > Wasatch Range > Utah",https://www.mountainproject.com/route/105741161/center-thumb,3.7,-1,"Trad, Alpine",5.9,5,400,40.52551,-111.7558
Polygrip,"Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718111/polygrip,3.8,-1,Trad,5.11+,1,100,38.10072,-109.56618
"Journey Home","North Chasm View Wall > North Rim Routes > Black Canyon of the Gunnison > Gunnison > Colorado",https://www.mountainproject.com/route/105756451/journey-home,3.7,-1,Trad,5.10a/b,5,,38.582,-107.70883
"Modern Times","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799085/modern-times,3.6,-1,Trad,5.8+,2,250,41.74396,-74.17964
Directissima,"i. High E > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799563/directissima,3.6,-1,Trad,5.9,2,120,41.74421,-74.179
Gunsmoke,"Maverick Buttress > Long Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717607/gunsmoke,3.8,-1,Trad,5.11a,1,,38.54492,-109.69654
"Weird Water","Middle Marker Area > Marker > Magna Carta > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714749/weird-water,3.8,-1,Trad,5.7,1,140,43.88242,-103.46227
Airation,"Airation Buttress > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105920901/airation,3.7,-1,Trad,5.11a,2,,44.06337,-71.16628
"Blue Sun","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718435/blue-sun,3.6,-1,Trad,5.10-,1,70,38.0368,-109.5774
"Honeymoon Chimney","The Priest > Castle Valley > Moab Area > Utah",https://www.mountainproject.com/route/105717292/honeymoon-chimney,3.7,-1,Trad,5.11a,4,,38.6588,-109.3691
"Marshall's Madness - Crack of Dawn","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105910406/marshalls-madness-crack-of-dawn,3.7,-1,Trad,5.10a,2,200,38.83453,-79.36677
"Lucky Streaks","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105840692/lucky-streaks,3.7,-1,Trad,5.10c/d,6,650,37.8715,-119.40622
Monkeyfinger,"Temple of Sinawava > Zion National Park > Utah",https://www.mountainproject.com/route/105717820/monkeyfinger,3.7,-1,Trad,5.12,9,900,37.28494,-112.94922
"Rock Lobster","Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718087/rock-lobster,3.8,-1,Trad,5.11b,1,115,38.10072,-109.56618
"Strawberry Fields","Reflector Oven > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/105898326/strawberry-fields,3.7,-1,Trad,5.9+,1,65,38.55,-78.3089
"VMC Direct Direct","3. Big Wall > *Cannon Cliff > New Hampshire",https://www.mountainproject.com/route/106028120/vmc-direct-direct,3.9,-1,"Trad, Alpine",5.10+,9,800,44.15801,-71.68536
"M.C.'s Hammer","Cliffs of Insanity > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106590879/mcs-hammer,3.8,-1,Trad,5.11-,1,100,38.15145,-109.59836
"Equipment Overhang","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741164/equipment-overhang,3.7,-1,Trad,5.11a,1,70,40.57311,-111.75298
"10,000 Restless Virgins","l. Sleepy Hollow > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799068/10000-restless-virgins,3.7,-1,Trad,5.10d,1,100,41.75034,-74.17373
"On The Loose","The Spider's Web > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106054752/on-the-loose,3.7,-1,Trad,5.10a,1,90,44.1454,-73.75082
"The Book of Solemnity","Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105880787/the-book-of-solemnity,3.7,-1,Trad,5.10a,2,190,44.0622,-71.16582
"Warm-Up Handcrack","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718687/warm-up-handcrack,3.7,-1,Trad,5.10,1,100,38.0726,-109.56205
"Ellingwood Ledges","The Crestones > Alpine Rock > Colorado",https://www.mountainproject.com/route/105748714/ellingwood-ledges,3.5,-1,"Trad, Alpine",5.7,1,,37.9667,-105.585
"The Nose","Nose Area > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/105874396/the-nose,3.5,-1,Trad,5.8,4,400,35.30474,-82.79538
"Layaway Plan","Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718432/layaway-plan,3.7,-1,Trad,5.11+,1,100,38.0368,-109.5774
Autumn,"Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105868022/autumn,3.7,-1,Trad,5.9,1,80,37.8446,-83.6686
"Bad Finger","(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105804599/bad-finger,3.8,-1,Trad,5.10b,1,,44.36798,-121.13081
"South Face","Washington Column > Royal Arches Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105847471/south-face,3.5,-1,"Trad, Aid","5.8 C1",11,1200,37.7478,-119.559
"Straight and Narrow","Shortoff Mountain > Linville Gorge > North Carolina",https://www.mountainproject.com/route/106025962/straight-and-narrow,3.7,-1,Trad,5.10a,3,340,35.8314,-81.9026
"Rock On","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105910904/rock-on,3.6,-1,Trad,5.10a,5,400,49.6863,-123.1474
"Japanese Gardens","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105791008/japanese-gardens,3.7,-1,Trad,5.11+,1,200,47.81847,-121.57139
"Sedona's Scenic Cruise","Gibraltar Rock > Gibraltar Rock Area > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105789780/sedonas-scenic-cruise,3.6,-1,Trad,5.9,5,700,34.82007,-111.75046
"Living On The Edge","Aftershock Wall > Island In The Sky > Snow Canyon State Park > Saint George > Utah",https://www.mountainproject.com/route/105718216/living-on-the-edge,3.7,-1,Trad,5.10c,4,450,37.19325,-113.64508
Diedre,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105857666/diedre,3.4,-1,Trad,5.8,6,,49.6863,-123.1474
"Dos Hermanos","Donnelly Canyon > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717532/dos-hermanos,3.7,-1,Trad,5.11+,1,,38.0398,-109.5436
"Northeast Buttress","Higher Cathedral Rock > Cathedral Spires Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862896/northeast-buttress,3.6,-1,Trad,"5.9+ PG13",11,,37.7144,-119.6347
"Peter Principle","North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105735527/peter-principle,3.8,-1,"Trad, TR",5.11a,1,80,39.31633,-120.31906
"Five and Dime","Five and Dime Cliff > p. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105870690/five-and-dime,3.7,-1,Trad,5.10d,1,80,37.7229,-119.69923
"Carbs and Caffeine","j. The Yellow Wall and The Seasons > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105798933/carbs-and-caffeine,3.7,-1,Trad,5.11a,2,140,41.74756,-74.17576
"Old Town","The Precipice aka The South Wall > Acadia National Park > Maine",https://www.mountainproject.com/route/105998178/old-town,3.7,-1,Trad,5.7+,1,70,44.34691,-68.19013
"Winter Heat","Winter Heat Wall > Kraft Mountain Area > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105934922/winter-heat,3.7,-1,Trad,5.11,1,100,36.16876,-115.42245
"Edward's Crack","Walt's Wall > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751021/edwards-crack,3.6,-1,Trad,5.7,2,,41.16186,-105.3763
Manana,"Sentinel Creek Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106615858/manana,3.7,-1,Trad,5.10d,1,120,37.72639,-119.60146
"Monkey Paws","North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105928461/monkey-paws,3.7,-1,Trad,5.12a,1,70,39.31633,-120.31906
"The Diagonal","Wallface > E: High Peaks Region > Adirondacks > New York",https://www.mountainproject.com/route/107201641/the-diagonal,3.4,-1,Trad,5.8,7,860,44.137,-74.035
"Wheat Thin","The Cookie Cliff > h. Cookie Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105871252/wheat-thin,3.7,-1,Trad,5.10c,1,80,37.71772,-119.71881
"Bloody Fingers","Super Hits - Bloody Fingers > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741026/bloody-fingers,3.6,-1,Trad,5.10a,1,100,42.08728,-113.72925
Fingertrip,"West Face - Right Side > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105798877/fingertrip,3.4,-1,Trad,5.7,4,400,33.75985,-116.68542
"Heart of Darkness","Conrad Rock - Heart of Darkness Corridor > Conrad Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725659/heart-of-darkness,3.7,-1,Trad,5.11a,1,40,33.98946,-116.14351
"Sour Mash","Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732407/sour-mash,3.6,-1,Trad,5.10a,6,600,36.03518,-115.46652
"Fear of Flying","Upper Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105858248/fear-of-flying,3.7,-1,Trad,5.9+,2,,38.78867,-120.24518
"Out of Control","Out of Control Area > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105888710/out-of-control,3.7,-1,Trad,5.10c,1,130,36.11029,-115.49254
"Rye Crisp","Elephant Rock - East > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740981/rye-crisp,3.6,-1,Trad,5.8,1,120,42.06739,-113.70894
"Flying Buttress","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105752740/flying-buttress,3.7,-1,Trad,5.10,1,100,41.15478,-105.37467
"Two Bag Face","3) Workmen's Buttress > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107129358/two-bag-face,3.9,-1,Trad,"5.9 R",1,80,38.06369,-81.06911
"Slot Machine","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718171/slot-machine,3.7,-1,Trad,5.11b/c,1,140,38.0726,-109.56205
"Climb of the Ancient Mariner","The Bookend > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748966/climb-of-the-ancient-mariner,3.7,-1,"Trad, Sport",5.10a,3,,40.40681,-105.5372
"Green Monster","Green Monster Slab > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741686/green-monster,3.7,-1,"Trad, TR",5.9,1,100,40.2651,-111.6222
"Rapscallion's Blues","Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105976636/rapscallions-blues,3.7,-1,Trad,5.10c,1,65,38.08299,-81.08043
"Bullethead East","Bulletheads, Central > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107237875/bullethead-east,3.7,-1,Trad,5.10c,4,500,49.6807,-123.1474
"Gordon's Hangover","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740096/gordons-hangover,3.7,-1,Trad,5.9+,1,150,40.5741,-111.7543
"Pigs On The Wing","The Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105895467/pigs-on-the-wing,3.7,-1,Trad,5.11,1,90,38.17139,-109.59666
"Tulgey Wood","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105714953/tulgey-wood,3.7,-1,Trad,5.10a,3,300,44.5904,-104.71681
Perspective,"Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106070759/perspective,3.7,-1,Trad,5.11-,1,130,49.6489,-123.2021
Soler,"South and East Faces > Devils Tower > Wyoming",https://www.mountainproject.com/route/105714830/soler,3.6,-1,Trad,5.9,2,280,44.58992,-104.71549
"Double Cross","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721615/double-cross,3.5,-1,Trad,5.7+,1,95,34.01661,-116.16386
"JR Token","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/106505506/jr-token,3.7,-1,Trad,5.10,1,65,44.80197,-121.10859
"Handcracker Direct","West Ridge - part C - Pony Express to Long John > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749599/handcracker-direct,3.6,-1,Trad,5.10a,5,,39.93203,-105.28849
"Southwest Corner","The Saber > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105754567/southwest-corner,3.7,-1,"Trad, Alpine",5.10b,8,,40.28193,-105.67356
"Senior Citizens in Space","Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106057429/senior-citizens-in-space,3.6,-1,Trad,5.7+,1,100,47.825,-121.5581
Ecstasy,"South End > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105910030/ecstasy,3.6,-1,Trad,5.7,3,250,38.83377,-79.36693
Pentapitch,"Pentapitch Area > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739895/pentapitch,3.5,-1,Trad,5.8,5,,40.56859,-111.73767
"Garfield Goes To Washington","White House Wall > Emancipation > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714800/garfield-goes-to-washington,3.7,-1,Trad,5.8,3,400,43.8807,-103.4619
"The Zip","The Zip > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105941644/the-zip,3.7,-1,Trad,5.10a,1,70,49.70578,-123.14278
"Ants' Line","i. High E > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105803260/ants-line,3.6,-1,Trad,5.9,1,80,41.74421,-74.179
"unnamed classic hand crack aka Gold Crown","Broken Tooth > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718114/unnamed-classic-hand-crack-aka-gold-crown,3.7,-1,Trad,5.11-,1,120,38.10072,-109.56618
Gambit,"Shirt Tail Peak > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105751960/gambit,3.6,-1,Trad,5.8,5,,39.93429,-105.28837
"In Pursuit of Excellence","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105902833/in-pursuit-of-excellence,3.7,-1,Trad,5.9+,1,90,35.07379,-85.40108
"Gobbler's Grunt","Turkey Rock > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105752743/gobblers-grunt,3.7,-1,Trad,5.9,3,,39.11917,-105.23983
Rawhide,"The Grotto > Table Mountain > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/105736255/rawhide,3.7,-1,Trad,5.10d,1,40,37.926,-120.4635
"Lost Arrow","Lost Arrow Spire > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740972/lost-arrow,3.6,-1,Trad,"5.7 R",2,170,42.08568,-113.71267
Tideline,"Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106225753/tideline,3.7,-1,Trad,5.11a,1,70,37.81564,-119.48839
"Feast of Fools","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799568/feast-of-fools,3.6,-1,Trad,5.10b,2,250,41.74396,-74.17964
"West Face Variation","(s) Monkey Face > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105792553/west-face-variation,3.6,-1,"Trad, Aid","5.8 C0",5,300,44.37053,-121.14363
Skyline,"Morning Glory Spire > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740963/skyline,3.6,-1,Trad,5.8,1,100,42.08282,-113.72147
"The Snaz","Cathedral Buttress > Death Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105802924/the-snaz,3.6,-1,"Trad, Alpine",5.10a,1,,43.66063,-110.82348
Gossamer,"Picture Window > Monster North > Magna Carta > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714776/gossamer,3.7,-1,"Trad, Sport",5.7,1,40,43.88448,-103.46349
Midterm,"Arch Rock > d. Entrance Station > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105915149/midterm,3.7,-1,Trad,5.10b,2,200,37.6893,-119.7334
"The El","Pitchoff Chimney Cliff > C: Keene Region > Adirondacks > New York",https://www.mountainproject.com/route/106446972/the-el,3.7,-1,Trad,5.8,3,180,44.23598,-73.86449
